1	1.00000000000000e-05
0.928571428571429	0.0714285714285714
0.857142857142857	0.142857142857143
0.785714285714286	0.214285714285714
0.714285714285714	0.285714285714286
0.642857142857143	0.357142857142857
0.571428571428571	0.428571428571429
0.500000000000000	0.500000000000000
0.428571428571429	0.571428571428571
0.357142857142857	0.642857142857143
0.285714285714286	0.714285714285714
0.214285714285714	0.785714285714286
0.142857142857143	0.857142857142857
0.0714285714285714	0.928571428571429
1.00000000000000e-05	1
