1	1.00000000000000e-05
0.947368421052632	0.0526315789473684
0.894736842105263	0.105263157894737
0.842105263157895	0.157894736842105
0.789473684210526	0.210526315789474
0.736842105263158	0.263157894736842
0.684210526315790	0.315789473684211
0.631578947368421	0.368421052631579
0.578947368421053	0.421052631578947
0.526315789473684	0.473684210526316
0.473684210526316	0.526315789473684
0.421052631578947	0.578947368421053
0.368421052631579	0.631578947368421
0.315789473684211	0.684210526315790
0.263157894736842	0.736842105263158
0.210526315789474	0.789473684210526
0.157894736842105	0.842105263157895
0.105263157894737	0.894736842105263
0.0526315789473684	0.947368421052632
1.00000000000000e-05	1
